zom_walk,7,misc/zombie_walk6.mp3,0.7,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

zom_splatter,1,misc/zombie_splatter.wav,1,1,,0.95,1.05,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

## --- DOGS --- ##
dog_attack,1,misc/dog_bark0.wav,0.7,1,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_attack,2,misc/dog_bark1.wav,0.7,1,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_attack,3,misc/dog_bark2.wav,0.7,1,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_attack,4,misc/dog_bark3.wav,0.7,1,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

dog_death,1,misc/dog_death0.wav,0.7,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_death,2,misc/dog_death1.wav,0.7,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_death,3,misc/dog_death2.wav,0.7,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_death,4,misc/dog_death3.wav,0.7,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_death,5,misc/dog_death4.wav,0.7,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

dog_idle,1,misc/dog_idle0.wav,0.5,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_idle,2,misc/dog_idle1.wav,0.5,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_idle,3,misc/dog_idle2.wav,0.5,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
dog_idle,4,misc/dog_idle3.wav,0.5,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

## --- BOSS --- ##
boss_charge,1,misc/boss_charge.mp3,1,1,,0.95,1.05,500,1000,voice,streamed,,,master,all_mp,,,,,,,,,0.1

rotu_level_up,1,misc/rank_up0.wav,1,,music,0.9,1.1,,,auto2d,streamed,,,master,all_mp,,,,,,music,nowetlevel fulldrylevel,,,,,,
rotu_level_up,2,misc/rank_up1.wav,1,,music,0.9,1.1,,,auto2d,streamed,,,master,all_mp,,,,,,music,nowetlevel fulldrylevel,,,,,,
rotu_level_up,3,misc/rank_up2.wav,1,,music,0.9,1.1,,,auto2d,streamed,,,master,all_mp,,,,,,music,nowetlevel fulldrylevel,,,,,,

phoenix,1,misc/phoenix.wav,0.5,0.7,,0.85,1.15,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

dog_howl,1,misc/announcer/dog_howl.wav,0.7,0.7,,0.9,1.1,1000000,,voice,streamed,,,master
wave_start,1,misc/announcer/wave_start.mp3,0.7,0.8,,0.9,1.1,1000000,,announcer,streamed,,,master

buy_upgradebox,1,misc/buy_upgradebox.wav,1,1,,,,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
flashlight_on,1,flashlight/on.mp3,1,1,,,,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

zom_win,1,music/zombie_win.mp3,1,1,,,,,,music,streamed,,,master,all_mp,,,,,,,,,0.1
zom_lose,1,music/zombie_lose.mp3,1,1,,,,,,music,streamed,,,master,all_mp,,,,,,,,,0.1

zom_mystery,1,misc/box.mp3,1,1,,,,,,music,streamed,,,master,all_mp,,,,,,,,,0.1

zom_ambient,1,music/zombie_ambient0.mp3,0.7,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
zom_ambient,2,music/zombie_ambient1.mp3,0.7,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
zom_ambient,3,music/zombie_ambient2.mp3,0.7,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
zom_ambient,4,music/zombie_ambient3.mp3,0.7,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
zom_ambient,5,music/zombie_ambient4.mp3,0.7,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,

#ambient_toxic,,music/ambient_toxic.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
#ambient_tank,,music/ThePeopleAreHeroes.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
#ambient_inferno,,music/ambient_inferno.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
#ambient_boss,,music/navras.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,

ambient_toxic,,music/ambient_toxic.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
ambient_tank,,music/ambient_hell.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
ambient_inferno,,music/ambient_inferno.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
ambient_boss,,music/ambient_boss.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
ambient_grouped,,music/ambient_grouped.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
ambient_scary,,music/ambient_scary.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
ambient_last_stand,,music/ambient_last_chance.mp3,0.7,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
ambient_finale,,music/ambient_finale.mp3,1,,ambience,,,,,ambient,streamed,,looping,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,

amb_thunder,1,misc/thunder01.wav,1,1,,,,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1
amb_thunder,2,misc/thunder02.wav,1,1,,,,360,600,voice,streamed,,,master,all_mp,,,,,,,,,0.1

cough_loop,,misc/tabun_shock_loop.wav,0.95,,max,,,,,shellshock,streamed,,looping,,,,,,,,ambience,,,,,,,
cough_end,,misc/tabun_shock_end.wav,0.95,,max,,,,,announcer,streamed,,,,,,,,

last_man_standing,1,misc/last_man_standing.mp3,1,1,,0.95,1.05,500,1000,voice,streamed,,,master,all_mp,,,,,,,,,0.1

toxic_gas,1,misc/toxic_gas_leak.wav,0.55,1,explosion,1,1.1,650,2000,weapon,,,,0.85,all_mp,,,,,,,,0.8

double_kill,,ut/double_kill.wav,1,1,,,,1000000,,announcer,streamed,,,master
triple_kill,,ut/triple_kill.wav,1,1,,,,1000000,,announcer,streamed,,,master
multikill,,ut/multikill.wav,1,1,,,,1000000,,announcer,streamed,,,master
killing_spree,,ut/killing_spree.wav,1,1,,,,1000000,,announcer,streamed,,,master
ultrakill,,ut/ultrakill.wav,1,1,,,,1000000,,announcer,streamed,,,master
megakill,,ut/megakill.wav,1,1,,,,1000000,,announcer,streamed,,,master
ludicrouskill,,ut/ludicrouskill.wav,1,1,,,,1000000,,announcer,streamed,,,master
holyshit,,ut/holyshit.wav,1,1,,,,1000000,,announcer,streamed,,,master
wickedsick,,ut/WhickedSick.wav,1,1,,,,1000000,announcer,,streamed,,,master

yeah_great_stuff_here,,misc/announcer/quick_end.mp3,1,,ambience,,,,,ambient,streamed,,,,all_mp,,,,,,amb_front,nowetlevel fulldrylevel,0.3,,
